order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
938,75,prior,3,5,16,6
939,75,prior,4,0,14,16
940,75,prior,5,4,16,13
941,75,prior,6,2,15,2
942,75,prior,7,0,11,7
943,75,train,8,4,17,11
944,76,prior,1,1,17,
945,76,prior,2,5,16,2
946,76,prior,3,3,7,18
947,76,prior,4,0,14,6
948,76,prior,5,0,10,11
949,76,prior,6,2,12,10
950,76,prior,7,2,20,10
951,76,prior,8,6,9,13
952,76,prior,9,5,12,8
953,76,prior,10,0,22,9
954,76,train,11,2,13,8
955,77,prior,1,3,22,
956,77,prior,2,6,21,4
957,77,prior,3,1,7,2
958,77,prior,4,3,9,2
959,77,prior,5,5,13,13
960,77,prior,6,6,12,3
961,77,prior,7,3,7,10
962,77,train,8,0,12,6
963,78,prior,1,4,13,
964,78,prior,2,0,21,4
965,78,prior,3,0,8,4
966,78,prior,4,2,8,6
967,78,prior,5,2,15,3
968,78,prior,6,6,14,12
969,78,prior,7,2,9,30
970,78,train,8,1,16,11
971,79,prior,1,6,15,
972,79,prior,2,2,11,2
973,79,prior,3,0,19,12
974,79,prior,4,2,10,16
975,79,prior,5,6,15,4
976,79,prior,6,5,15,13
977,79,prior,7,5,12,30
978,79,prior,8,6,12,16
979,79,prior,9,6,15,5
980,79,prior,10,2,16,23
981,79,prior,11,3,18,6
982,79,prior,12,4,23,24
983,79,train,13,6,11,17
984,80,prior,1,3,11,
985,80,prior,2,3,15,8
986,80,prior,3,5,18,1
987,80,prior,4,6,8,11
988,80,prior,5,5,9,12
989,80,prior,6,5,6,8
990,80,prior,7,4,17,7
991,80,prior,8,1,12,12
992,80,prior,9,0,8,13
993,80,prior,10,5,10,20
994,80,prior,11,3,12,10
995,80,prior,12,4,12,15
996,80,prior,13,6,5,11
997,80,prior,14,4,6,9
998,80,train,15,3,10,7
999,81,prior,1,4,16,
1000,81,prior,2,6,8,5
1001,81,prior,3,3,16,15
1002,81,prior,4,3,15,2
1003,81,prior,5,6,13,3
1004,81,prior,6,4,15,10
1005,81,prior,7,3,13,8
1006,81,prior,8,2,12,14
1007,81,prior,9,0,16,7
1008,81,prior,10,4,13,20
1009,81,prior,11,1,12,2
1010,81,prior,12,6,13,1
1011,81,prior,13,6,19,9
1012,81,prior,14,0,14,14
1013,81,train,15,1,14,7
1014,82,prior,1,1,9,
1015,82,prior,2,4,14,9
1016,82,prior,3,6,5,22
1017,82,prior,4,6,15,21
1018,82,prior,5,0,18,30
1019,82,prior,6,1,15,2
1020,82,prior,7,3,13,7
1021,82,prior,8,6,17,17
1022,82,prior,9,4,11,16
1023,82,prior,10,5,16,2
1024,82,prior,11,5,5,7
1025,82,train,12,2,16,15
1026,83,prior,1,2,11,
1027,83,prior,2,4,9,12
1028,83,prior,3,4,5,2
1029,83,prior,4,5,16,12
1030,83,prior,5,0,10,7
1031,83,prior,6,3,8,4
1032,83,prior,7,2,9,4
1033,83,prior,8,2,11,5
1034,83,prior,9,1,16,12
1035,83,prior,10,2,10,22
1036,83,prior,11,0,13,2
1037,83,prior,12,5,17,5
1038,83,prior,13,1,6,11
1039,83,prior,14,0,16,11
1040,83,train,15,0,19,8
1041,84,prior,1,2,14,
1042,84,prior,2,0,13,5
1043,84,prior,3,6,16,0
1044,84,prior,4,1,13,10
1045,84,prior,5,6,14,9
1046,84,prior,6,4,16,10
1047,84,prior,7,0,20,7
1048,84,prior,8,0,16,1
1049,84,prior,9,6,7,23
1050,84,prior,10,1,13,0
1051,84,prior,11,1,14,1
1052,84,train,12,4,7,10
1053,85,prior,1,3,15,
1054,85,prior,2,1,14,19
1055,85,prior,3,2,16,12
1056,85,prior,4,0,18,2
1057,85,prior,5,6,20,30
1058,85,prior,6,6,8,7
1059,85,prior,7,2,15,17
1060,85,prior,8,6,17,5
1061,85,train,9,5,11,9
1062,86,prior,1,1,13,
1063,86,prior,2,4,14,1
1064,86,prior,3,1,10,20
1065,86,prior,4,2,12,11
1066,86,prior,5,6,18,18
1067,86,prior,6,3,19,9
1068,86,prior,7,3,23,1
1069,86,train,8,3,7,4
1070,87,prior,1,0,10,
1071,87,prior,2,3,14,23
1072,87,prior,3,6,18,11
1073,87,prior,4,5,10,2
1074,87,prior,5,4,14,15
1075,87,prior,6,3,10,11
1076,87,prior,7,1,11,2
1077,87,prior,8,1,11,5
1078,87,prior,9,2,18,4
1079,87,prior,10,6,16,11
1080,87,prior,11,6,8,7
1081,87,prior,12,6,18,2
1082,87,prior,13,2,15,14
1083,87,prior,14,0,11,13
1084,87,train,15,1,16,3
1085,88,prior,1,0,13,
1086,88,prior,2,6,16,5
1087,88,prior,3,2,18,9
1088,88,prior,4,6,12,12
1089,88,prior,5,1,6,4
1090,88,prior,6,3,12,15
1091,88,prior,7,0,16,16
1092,88,prior,8,1,11,24
1093,88,prior,9,1,20,20
1094,88,prior,10,6,11,30
1095,88,prior,11,4,17,3
1096,88,prior,12,2,19,2
1097,88,prior,13,5,7,4
1098,88,prior,14,4,9,9
1099,88,prior,15,1,17,16
1100,88,prior,16,1,11,11
1101,88,prior,17,0,13,12
1102,88,prior,18,4,17,5
1103,88,prior,19,2,13,13
1104,88,train,20,3,19,9
1105,89,prior,1,4,23,
1106,89,prior,2,3,6,18
1107,89,prior,3,0,12,12
1108,89,prior,4,3,19,17
1109,89,prior,5,5,14,4
1110,89,prior,6,3,16,3
1111,89,prior,7,0,7,4
1112,89,prior,8,4,21,4
1113,89,prior,9,6,11,4
1114,89,prior,10,5,11,30
1115,89,train,11,1,11,24
1116,90,prior,1,5,13,
1117,90,prior,2,3,16,12
1118,90,prior,3,2,12,14
1119,90,prior,4,3,13,9
1120,90,prior,5,5,4,4
1121,90,prior,6,3,9,9
1122,90,prior,7,2,9,16
1123,90,prior,8,2,15,14
1124,90,prior,9,5,9,9
1125,90,prior,10,5,14,11
1126,90,train,11,3,5,5
1127,91,prior,1,0,17,
1128,91,prior,2,6,17,2
1129,91,prior,3,5,19,3
1130,91,prior,4,2,13,16
1131,91,prior,5,0,7,15
1132,91,prior,6,6,18,8
1133,91,prior,7,1,12,14
1134,91,prior,8,3,15,8
1135,91,train,9,6,13,5
1136,92,prior,1,5,8,
1137,92,prior,2,4,15,7
1138,92,prior,3,4,11,6
1139,92,prior,4,1,18,16
1140,92,prior,5,6,12,11
1141,92,prior,6,4,9,4
1142,92,prior,7,4,11,6
1143,92,train,8,2,17,5
1144,93,prior,1,4,5,
1145,93,prior,2,1,8,4
1146,93,prior,3,3,6,18
1147,93,prior,4,5,14,10
1148,93,prior,5,6,22,4
1149,93,prior,6,1,10,4
1150,93,prior,7,3,6,5
1151,93,prior,8,6,14,20
1152,93,train,9,1,7,1
1153,94,prior,1,4,15,
1154,94,prior,2,2,10,8
1155,94,prior,3,3,11,17
1156,94,prior,4,6,10,15
1157,94,prior,5,5,7,4
1158,94,prior,6,3,10,2
1159,94,prior,7,5,7,3
1160,94,prior,8,1,13,3
1161,94,prior,9,5,13,15
1162,94,prior,10,0,13,2
1163,94,prior,11,6,10,11
1164,94,prior,12,1,12,30
1165,94,prior,13,6,12,5
1166,94,prior,14,2,8,14
1167,94,prior,15,5,18,4
1168,94,train,16,6,8,17
1169,95,prior,1,5,10,
1170,95,prior,2,0,11,14
1171,95,prior,3,3,10,5
1172,95,prior,4,1,13,3
1173,95,prior,5,1,8,30
1174,95,prior,6,1,6,2
1175,95,prior,7,6,14,14
1176,95,prior,8,2,11,1
1177,95,prior,9,3,12,6
1178,95,prior,10,5,11,18
1179,95,prior,11,0,14,3
1180,95,prior,12,2,15,2
1181,95,prior,13,0,5,1
1182,95,prior,14,0,10,2
1183,95,prior,15,5,11,1
1184,95,prior,16,4,9,13
1185,95,train,17,0,14,5
1186,96,prior,1,4,4,
1187,96,prior,2,4,14,3
1188,96,prior,3,0,12,1
1189,96,prior,4,6,23,7
1190,96,prior,5,1,6,6
1191,96,prior,6,2,9,16
1192,96,prior,7,3,14,3
1193,96,prior,8,2,4,7
1194,96,train,9,6,12,7
1195,97,prior,1,5,14,
1196,97,prior,2,3,7,7
1197,97,prior,3,3,8,11
1198,97,prior,4,5,10,10
1199,97,prior,5,3,12,1
1200,97,prior,6,0,5,5
1201,97,prior,7,3,6,1
1202,97,prior,8,2,8,11
1203,97,prior,9,2,9,3
1204,97,train,10,3,15,4
1205,98,prior,1,6,9,
1206,98,prior,2,0,16,6
1207,98,prior,3,5,9,8
1208,98,prior,4,3,11,8
1209,98,prior,5,6,3,11
1210,98,prior,6,2,12,18
1211,98,prior,7,3,10,5
1212,98,prior,8,1,8,9
1213,98,prior,9,2,16,6
1214,98,prior,10,1,17,8
1215,98,prior,11,5,9,20
1216,98,prior,12,0,17,3
1217,98,prior,13,6,11,9
1218,98,prior,14,6,9,5
1219,98,train,15,1,11,1
1220,99,prior,1,0,15,
1221,99,prior,2,2,15,7
1222,99,prior,3,2,11,19
1223,99,prior,4,5,18,10
1224,99,prior,5,6,13,10
1225,99,prior,6,4,18,4
1226,99,prior,7,6,15,3
1227,99,prior,8,3,6,24
1228,99,prior,9,1,8,16
1229,99,prior,10,5,8,8
1230,99,train,11,0,5,6
1231,100,prior,1,1,14,
1232,100,prior,2,1,14,12
1233,100,prior,3,6,13,23
1234,100,prior,4,2,10,21
1235,100,prior,5,0,16,8
1236,100,prior,6,0,15,7
1237,100,prior,7,5,9,17
1238,100,prior,8,4,8,16
1239,100,prior,9,1,16,10
1240,100,prior,10,1,15,3
1241,100,prior,11,0,9,0
1242,100,prior,12,2,15,26
1243,100,prior,13,5,6,9
1244,100,train,14,4,18,8
1245,101,prior,1,5,3,
1246,101,prior,2,2,16,1
1247,101,prior,3,2,12,9
1248,101,prior,4,2,17,7
1249,101,prior,5,1,11,1
1250,101,prior,6,5,13,29
1251,101,train,7,2,19,29
1252,102,prior,1,1,10,
1253,102,prior,2,4,11,11
1254,102,prior,3,6,12,4
1255,102,prior,4,3,12,9
1256,102,prior,5,3,12,17
1257,102,prior,6,0,14,15
1258,102,prior,7,1,7,3
1259,102,prior,8,4,14,12
1260,102,prior,9,5,7,1
1261,102,prior,10,5,18,8
1262,102,prior,11,6,13,9
1263,102,train,12,6,16,0
1264,103,prior,1,4,4,
1265,103,prior,2,6,16,4
1266,103,prior,3,6,13,21
1267,103,prior,4,4,19,6
1268,103,prior,5,5,18,2
1269,103,train,6,0,14,4
1270,104,prior,1,0,14,
1271,104,prior,2,6,14,9
1272,104,prior,3,2,18,27
1273,104,prior,4,4,9,2
1274,104,prior,5,5,11,2
1275,104,prior,6,4,18,10
1276,104,prior,7,4,13,22
1277,104,prior,8,5,14,13
1278,104,prior,9,4,18,1
1279,104,prior,10,1,11,14
1280,104,prior,11,5,23,4
1281,104,prior,12,3,14,3
1282,104,prior,13,3,7,12
1283,104,prior,14,6,16,25
1284,104,train,15,2,14,16
1285,105,prior,1,0,16,
1286,105,prior,2,6,13,7
1287,105,prior,3,2,15,13
1288,105,prior,4,0,14,2
1289,105,prior,5,3,14,28
1290,105,prior,6,4,14,1
1291,105,prior,7,5,8,9
1292,105,prior,8,1,13,15
1293,105,prior,9,6,5,12
1294,105,prior,10,5,8,13
1295,105,train,11,6,16,3
1296,106,prior,1,6,10,
1297,106,prior,2,3,14,6
1298,106,prior,3,6,14,10
1299,106,prior,4,2,8,10
1300,106,prior,5,4,13,30
1301,106,prior,6,2,18,2
1302,106,prior,7,2,9,8
1303,106,prior,8,3,12,17
1304,106,prior,9,0,14,1
1305,106,prior,10,6,14,2
1306,106,prior,11,6,8,1
1307,106,train,12,0,15,0
1308,107,prior,1,2,0,
1309,107,prior,2,1,12,16
1310,107,prior,3,5,17,8
1311,107,prior,4,6,12,4
1312,107,prior,5,6,10,9
1313,107,prior,6,1,17,11
1314,107,prior,7,4,8,8
1315,107,prior,8,3,21,5
1316,107,prior,9,3,22,4
1317,107,prior,10,4,7,8
1318,107,train,11,1,17,5
1319,108,prior,1,1,8,
1320,108,prior,2,3,18,5
1321,108,prior,3,2,19,11
1322,108,prior,4,5,20,8
1323,108,prior,5,5,11,4
1324,108,prior,6,6,21,4
1325,108,prior,7,5,10,9
1326,108,train,8,0,19,8
1327,109,prior,1,1,10,
1328,109,prior,2,5,17,8
1329,109,prior,3,3,12,15
1330,109,prior,4,4,14,11
1331,109,prior,5,5,13,8
1332,109,prior,6,4,14,19
1333,109,prior,7,1,11,6
1334,109,prior,8,0,15,6
1335,109,prior,9,5,16,4
1336,109,train,10,6,15,3
1337,110,prior,1,1,15,
1338,110,prior,2,0,16,10
1339,110,prior,3,3,14,5
1340,110,prior,4,3,11,10
1341,110,prior,5,1,15,5
1342,110,prior,6,1,15,7
1343,110,prior,7,3,6,7
1344,110,prior,8,2,16,5
1345,110,prior,9,6,8,8
1346,110,prior,10,1,12,5
1347,110,prior,11,1,12,2
1348,110,train,12,5,11,15
1349,111,prior,1,2,0,
1350,111,prior,2,4,12,8
1351,111,prior,3,5,9,10
1352,111,prior,4,2,10,15
1353,111,prior,5,6,20,4
1354,111,prior,6,5,14,3
1355,111,prior,7,5,16,2
1356,111,prior,8,1,12,8
1357,111,prior,9,5,16,2
1358,111,prior,10,3,16,3
1359,111,prior,11,2,5,14
1360,111,train,12,3,12,4
1361,112,prior,1,3,18,
1362,112,prior,2,6,14,5
1363,112,prior,3,5,9,22
1364,112,prior,4,3,9,16
1365,112,prior,5,5,17,17
1366,112,prior,6,4,11,19
1367,112,prior,7,2,11,6
1368,112,prior,8,1,14,10
1369,112,prior,9,2,12,21
1370,112,train,10,5,8,10
1371,113,prior,1,0,16,
1372,113,prior,2,3,13,2
1373,113,prior,3,0,21,4
1374,113,prior,4,4,12,6
1375,113,prior,5,2,19,2
1376,113,prior,6,1,7,9
1377,113,prior,7,2,8,23
1378,113,prior,8,1,15,2
1379,113,prior,9,1,17,3
1380,113,prior,10,6,13,15
1381,113,prior,11,4,14,0
1382,113,prior,12,5,10,21
1383,113,prior,13,0,19,9
1384,113,train,14,5,6,8
1385,114,prior,1,1,13,
1386,114,prior,2,5,12,6
1387,114,prior,3,3,9,5
1388,114,prior,4,2,14,4
1389,114,prior,5,6,8,4
1390,114,prior,6,5,13,11
1391,114,prior,7,0,11,12
1392,114,prior,8,0,13,5
1393,114,prior,9,1,14,16
1394,114,prior,10,4,13,17
1395,114,prior,11,4,12,30
1396,114,prior,12,3,11,13
1397,114,prior,13,0,16,9
1398,114,prior,14,1,7,4
1399,114,train,15,3,16,14
1400,115,prior,1,1,15,
1401,115,prior,2,5,15,1
1402,115,prior,3,1,19,21
1403,115,prior,4,4,15,1
1404,115,prior,5,4,11,9
1405,115,prior,6,0,19,10
1406,115,train,7,5,12,6
1407,116,prior,1,2,13,
1408,116,prior,2,2,12,14
1409,116,prior,3,3,19,7
1410,116,prior,4,2,8,22
1411,116,prior,5,3,18,20
1412,116,prior,6,5,13,6
1413,116,prior,7,1,9,21
1414,116,prior,8,6,19,14
1415,116,prior,9,2,14,19
1416,116,train,10,4,19,4
1417,117,prior,1,0,16,
1418,117,prior,2,4,10,10
1419,117,prior,3,4,14,9
1420,117,prior,4,6,18,23
1421,117,prior,5,6,2,3
1422,117,prior,6,1,12,10
1423,117,prior,7,3,23,1
1424,117,prior,8,4,18,2
1425,117,prior,9,3,15,9
1426,117,prior,10,2,14,11
1427,117,train,11,5,13,30
1428,118,prior,1,1,9,
1429,118,prior,2,4,5,1
1430,118,prior,3,6,4,13
1431,118,prior,4,2,12,6
1432,118,prior,5,2,19,3
1433,118,prior,6,6,11,16
1434,118,prior,7,0,17,15
1435,118,prior,8,5,20,16
1436,118,prior,9,4,16,11
1437,118,prior,10,0,11,7
1438,118,prior,11,6,11,1
1439,118,train,12,5,18,1
1440,119,prior,1,1,20,
1441,119,prior,2,2,10,6
1442,119,prior,3,6,17,10
1443,119,prior,4,2,12,10
1444,119,prior,5,0,14,5
1445,119,prior,6,5,10,3
1446,119,prior,7,2,6,3
1447,119,prior,8,5,13,21
1448,119,prior,9,4,21,8
1449,119,prior,10,3,11,2
1450,119,prior,11,6,14,2
1451,119,prior,12,0,14,15
1452,119,prior,13,1,9,3
1453,119,prior,14,1,11,6
1454,119,prior,15,4,12,3
1455,119,prior,16,5,13,6
1456,119,prior,17,3,14,19
1457,119,prior,18,3,14,19
1458,119,train,19,4,10,19
1459,120,prior,1,5,10,
1460,120,prior,2,3,9,6
1461,120,prior,3,4,11,8
1462,120,prior,4,3,4,6
1463,120,prior,5,4,9,2
1464,120,prior,6,2,16,5
1465,120,prior,7,5,16,15
1466,120,prior,8,3,12,4
1467,120,prior,9,1,15,7
1468,120,prior,10,2,15,21
1469,120,prior,11,6,10,13
1470,120,train,12,5,7,2
1471,121,prior,1,5,11,
1472,121,prior,2,6,20,1
1473,121,prior,3,0,13,15
1474,121,prior,4,2,12,18
1475,121,prior,5,2,16,5
1476,121,prior,6,4,6,6
1477,121,prior,7,4,17,4
1478,121,prior,8,0,16,13
1479,121,prior,9,3,18,13
1480,121,prior,10,6,11,3
1481,121,prior,11,6,16,8
1482,121,prior,12,0,9,2
1483,121,prior,13,2,13,3
1484,121,train,14,6,11,17
1485,122,prior,1,2,10,
1486,122,prior,2,2,12,5
1487,122,prior,3,6,13,27
1488,122,prior,4,4,15,5
1489,122,prior,5,5,10,8
1490,122,prior,6,2,12,10
1491,122,prior,7,2,18,12
1492,122,prior,8,6,13,5
1493,122,prior,9,0,18,3
1494,122,prior,10,0,9,8
1495,122,prior,11,2,10,4
1496,122,prior,12,0,21,12
1497,122,prior,13,6,16,30
1498,122,train,14,3,19,1
1499,123,prior,1,5,12,
1500,123,prior,2,0,11,12
1501,123,prior,3,5,12,8
1502,123,prior,4,0,17,9
1503,123,prior,5,5,6,7
1504,123,prior,6,5,23,6
1505,123,prior,7,4,19,9
1506,123,prior,8,1,12,4
1507,123,prior,9,4,19,7
1508,123,prior,10,6,10,4
1509,123,prior,11,3,17,1
1510,123,train,12,2,10,4
1511,124,prior,1,0,16,
1512,124,prior,2,2,19,11
1513,124,prior,3,2,14,11
1514,124,prior,4,4,14,7
1515,124,prior,5,1,7,17
1516,124,prior,6,2,15,8
1517,124,prior,7,6,13,3
1518,124,prior,8,1,21,14
1519,124,prior,9,0,15,18
1520,124,prior,10,1,15,7
1521,124,train,11,5,13,8
1522,125,prior,1,4,8,
1523,125,prior,2,5,9,16
1524,125,prior,3,2,17,5
1525,125,prior,4,5,10,5
1526,125,prior,5,0,13,4
1527,125,prior,6,5,12,15
1528,125,prior,7,4,20,1
1529,125,prior,8,5,13,4
1530,125,prior,9,1,7,3
1531,125,prior,10,6,15,2
1532,125,prior,11,1,16,13
1533,125,prior,12,2,8,13
1534,125,prior,13,0,15,9
1535,125,prior,14,4,6,12
1536,125,prior,15,4,13,3
1537,125,prior,16,4,11,17
1538,125,prior,17,4,14,5
1539,125,prior,18,5,14,15
1540,125,train,19,1,15,9
1541,126,prior,1,6,15,
1542,126,prior,2,1,7,13
1543,126,prior,3,4,15,2
1544,126,prior,4,0,12,1
1545,126,prior,5,3,10,5
1546,126,prior,6,5,15,1
1547,126,prior,7,1,15,3
1548,126,prior,8,1,11,11
1549,126,train,9,6,16,7
1550,127,prior,1,5,17,
1551,127,prior,2,0,17,6
1552,127,prior,3,3,10,3
1553,127,prior,4,0,13,14
1554,127,prior,5,4,18,5
1555,127,prior,6,2,10,4
1556,127,prior,7,3,7,3
1557,127,prior,8,5,17,22
1558,127,prior,9,1,18,4
1559,127,prior,10,3,10,5
1560,127,prior,11,6,16,6
1561,127,prior,12,2,14,13
1562,127,prior,13,1,9,14
1563,127,train,14,2,10,9
1564,128,prior,1,5,14,
1565,128,prior,2,4,12,1
1566,128,prior,3,0,12,7
1567,128,prior,4,1,10,11
1568,128,prior,5,2,8,3
1569,128,prior,6,3,7,13
1570,128,prior,7,0,7,5
1571,128,prior,8,5,9,9
1572,128,prior,9,2,12,7
1573,128,prior,10,0,8,9
1574,128,prior,11,3,7,6
1575,128,prior,12,2,11,7
1576,128,prior,13,1,12,0
1577,128,prior,14,3,12,11
1578,128,prior,15,4,9,10
1579,128,prior,16,0,14,2
1580,128,prior,17,1,20,29
1581,128,prior,18,6,16,3
1582,128,prior,19,5,14,2
1583,128,train,20,6,13,4
1584,129,prior,1,0,14,
1585,129,prior,2,0,7,16
1586,129,prior,3,4,10,26
1587,129,prior,4,5,16,11
1588,129,prior,5,4,18,9
1589,129,prior,6,4,12,21
1590,129,prior,7,5,3,30
1591,129,prior,8,6,5,7
1592,129,prior,9,3,10,1
1593,129,train,10,4,13,9
1594,130,prior,1,0,13,
1595,130,prior,2,1,9,21
1596,130,prior,3,0,18,5
1597,130,prior,4,0,19,4
1598,130,prior,5,2,14,13
1599,130,prior,6,3,9,12
1600,130,prior,7,0,9,3
1601,130,prior,8,5,13,11
1602,130,train,9,2,7,10
1603,131,prior,1,0,15,
1604,131,prior,2,6,17,26
1605,131,prior,3,4,8,13
1606,131,prior,4,0,12,16
1607,131,prior,5,0,12,17
1608,131,prior,6,3,9,3
1609,131,prior,7,6,11,16
1610,131,prior,8,2,8,1
1611,131,prior,9,4,12,6
1612,131,prior,10,3,8,16
1613,131,prior,11,0,12,9
1614,131,prior,12,1,12,8
1615,131,train,13,3,11,7
1616,132,prior,1,1,12,
1617,132,prior,2,0,12,11
1618,132,prior,3,5,7,0
1619,132,prior,4,4,20,11
1620,132,prior,5,4,14,13
1621,132,prior,6,1,10,17
1622,132,prior,7,6,13,9
1623,132,prior,8,4,13,20
1624,132,prior,9,0,9,6
1625,132,train,10,4,10,3
1626,133,prior,1,5,13,
1627,133,prior,2,5,16,15
1628,133,prior,3,1,14,16
1629,133,prior,4,3,13,6
1630,133,prior,5,5,8,10
1631,133,prior,6,5,13,2
1632,133,prior,7,2,12,9
1633,133,prior,8,5,14,14
1634,133,prior,9,2,12,1
1635,133,prior,10,5,20,6
1636,133,prior,11,6,17,9
1637,133,prior,12,1,12,7
1638,133,train,13,2,10,4
1639,134,prior,1,0,12,
1640,134,prior,2,6,11,5
1641,134,prior,3,3,17,3
1642,134,prior,4,5,9,4
1643,134,prior,5,4,12,1
1644,134,train,6,4,7,9
1645,135,prior,1,3,17,
1646,135,prior,2,2,8,8
1647,135,prior,3,2,9,7
1648,135,prior,4,5,16,4
1649,135,prior,5,5,7,1
1650,135,prior,6,5,3,4
1651,135,prior,7,1,16,14
1652,135,prior,8,1,16,3
1653,135,prior,9,3,7,3
1654,135,prior,10,4,17,1
1655,135,train,11,3,19,20
1656,136,prior,1,1,10,
1657,136,prior,2,6,13,1
1658,136,prior,3,1,5,20
1659,136,prior,4,0,6,6
1660,136,prior,5,5,12,13
1661,136,prior,6,4,11,11
1662,136,prior,7,5,13,8
1663,136,prior,8,2,9,6
1664,136,prior,9,2,3,14
1665,136,prior,10,2,5,0
1666,136,prior,11,3,10,16
1667,136,prior,12,4,16,3
1668,136,train,13,0,9,16
1669,137,prior,1,4,4,
1670,137,prior,2,2,10,2
1671,137,prior,3,2,14,16
1672,137,prior,4,0,7,27
1673,137,prior,5,6,19,24
1674,137,prior,6,3,4,7
1675,137,prior,7,5,12,0
1676,137,train,8,6,16,10
1677,138,prior,1,3,14,
1678,138,prior,2,6,16,7
1679,138,prior,3,4,10,2
1680,138,prior,4,0,15,8
1681,138,prior,5,4,13,9
1682,138,prior,6,1,11,11
1683,138,prior,7,6,16,3
1684,138,prior,8,2,17,4
1685,138,prior,9,5,12,5
1686,138,prior,10,5,16,1
1687,138,prior,11,6,13,2
1688,138,prior,12,4,11,15
1689,138,train,13,6,12,11
1690,139,prior,1,2,12,
1691,139,prior,2,1,11,3
1692,139,prior,3,3,14,2
1693,139,prior,4,5,21,0
1694,139,prior,5,5,13,4
1695,139,prior,6,3,15,9
1696,139,prior,7,3,16,4
1697,139,prior,8,5,15,5
1698,139,prior,9,4,15,7
1699,139,prior,10,4,8,4
1700,139,prior,11,6,7,7
1701,139,train,12,4,12,9
1702,140,prior,1,0,16,
1703,140,prior,2,1,18,8
1704,140,prior,3,5,12,17
1705,140,prior,4,3,16,12
1706,140,prior,5,4,14,23
1707,140,prior,6,5,10,21
1708,140,prior,7,1,19,6
1709,140,prior,8,0,9,1
1710,140,prior,9,4,9,8
1711,140,train,10,6,11,5
1712,141,prior,1,3,18,
1713,141,prior,2,4,7,3
1714,141,prior,3,0,9,28
1715,141,prior,4,2,11,9
1716,141,prior,5,2,13,3
1717,141,prior,6,5,8,0
1718,141,prior,7,2,10,0
1719,141,prior,8,0,8,12
1720,141,prior,9,3,7,3
1721,141,prior,10,5,12,12
1722,141,prior,11,5,14,0
1723,141,train,12,0,17,30
1724,142,prior,1,5,13,
1725,142,prior,2,2,11,9
1726,142,prior,3,5,14,5
1727,142,prior,4,6,15,3
1728,142,prior,5,6,11,7
1729,142,prior,6,5,8,3
1730,142,prior,7,5,10,12
1731,142,prior,8,5,13,13
1732,142,train,9,2,12,9
1733,143,prior,1,2,16,
1734,143,prior,2,1,17,7
1735,143,prior,3,2,10,11
1736,143,prior,4,4,17,12
1737,143,prior,5,0,14,13
1738,143,prior,6,6,3,1
1739,143,prior,7,3,18,18
1740,143,prior,8,1,12,3
1741,143,prior,9,5,12,5
1742,143,prior,10,0,13,21
1743,143,train,11,0,16,10
1744,144,prior,1,4,11,
1745,144,prior,2,5,18,11
1746,144,prior,3,6,13,11
1747,144,prior,4,5,10,12
1748,144,prior,5,2,12,11
1749,144,prior,6,5,12,8
1750,144,prior,7,4,14,5
1751,144,prior,8,2,8,13
1752,144,prior,9,4,13,17
1753,144,train,10,5,18,16
1754,145,prior,1,6,4,
1755,145,prior,2,1,19,4
1756,145,prior,3,6,14,9
1757,145,prior,4,0,7,16
1758,145,prior,5,6,13,6
1759,145,prior,6,2,13,30
1760,145,prior,7,3,12,6
1761,145,prior,8,1,15,16
1762,145,prior,9,5,17,1
1763,145,prior,10,1,21,16
1764,145,prior,11,6,12,15
1765,145,prior,12,3,12,4
1766,145,prior,13,0,10,24
1767,145,prior,14,5,13,10
1768,145,prior,15,2,9,8
1769,145,prior,16,4,13,1
1770,145,train,17,5,13,6
1771,146,prior,1,2,10,
1772,146,prior,2,4,10,11
1773,146,prior,3,4,15,11
1774,146,prior,4,2,14,7
1775,146,prior,5,5,17,22
1776,146,prior,6,4,16,3
1777,146,prior,7,6,13,5
1778,146,prior,8,4,10,15
1779,146,prior,9,0,18,14
1780,146,prior,10,2,16,20
1781,146,train,11,2,8,12
1782,147,prior,1,3,5,
1783,147,prior,2,1,9,13
1784,147,prior,3,6,19,3
1785,147,prior,4,5,13,3
1786,147,prior,5,0,14,20
1787,147,prior,6,1,7,30
1788,147,prior,7,1,12,7
1789,147,prior,8,2,11,1
1790,147,prior,9,3,14,9
1791,147,prior,10,6,15,10
1792,147,prior,11,1,15,6
1793,147,prior,12,0,10,11
1794,147,prior,13,5,7,11
1795,147,train,14,1,8,4
1796,148,prior,1,3,16,
1797,148,prior,2,4,8,10
1798,148,prior,3,6,7,5
1799,148,prior,4,2,18,21
1800,148,prior,5,0,13,8
1801,148,prior,6,3,18,6
1802,148,prior,7,4,12,1
1803,148,prior,8,3,15,3
1804,148,prior,9,3,11,9
1805,148,prior,10,5,9,29
1806,148,prior,11,0,6,12
1807,148,prior,12,3,10,3
1808,148,prior,13,0,12,7
1809,148,prior,14,2,15,12
1810,148,train,15,0,7,8
1811,149,prior,1,3,12,
1812,149,prior,2,4,22,4
1813,149,prior,3,4,15,1
1814,149,prior,4,3,14,5
1815,149,prior,5,5,9,15
1816,149,prior,6,6,9,13
1817,149,prior,7,0,22,17
1818,149,prior,8,3,14,9
1819,149,prior,9,0,10,4
1820,149,prior,10,2,16,4
1821,149,prior,11,6,15,28
1822,149,prior,12,0,12,13
